origin,target_date,horizon,quantile,value,model
2006-10-15,2006-12-10,8,0.1,0.400146484375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.15,0.5279541015625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.2,0.65576171875,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.25,0.740478515625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.3,0.8251953125,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.35,0.887939453125,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.4,0.95068359375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.45,1.006103515625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.5,1.0615234375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.55,1.12646484375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.6,1.19140625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.65,1.26171875,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.7,1.33203125,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.75,1.44677734375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.8,1.5615234375,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.85,1.8090820312499998,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.9,2.056640625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.95,2.3041992187499996,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.975,2.427978515625,Chronos-Bolt-small
2006-10-15,2006-12-10,8,0.99,2.50224609375,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.01,1.2369140625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.025,1.2626953125,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.05,1.3056640625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.1,1.3916015625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.15,1.4775390625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.2,1.5634765625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.25,1.62744140625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.3,1.69140625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.35,1.7431640625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.4,1.794921875,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.45,1.85595703125,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.5,1.9169921875,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.55,1.99169921875,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.6,2.06640625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.65,2.146484375,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.7,2.2265625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.75,2.333984375,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.8,2.44140625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.85,2.6015625,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.9,2.76171875,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.95,2.921875,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.975,3.001953125,Chronos-Bolt-small
2006-11-12,2006-11-19,1,0.99,3.05,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.01,0.809716796875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.025,0.8363037109375,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.05,0.880615234375,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.1,0.96923828125,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.15,1.057861328125,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.2,1.146484375,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.25,1.20703125,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.3,1.267578125,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.35,1.3310546875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.4,1.39453125,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.45,1.46826171875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.5,1.5419921875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.55,1.63232421875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.6,1.72265625,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.65,1.8374023437500002,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.7,1.9521484375,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.75,2.08544921875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.8,2.21875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.85,2.4492187499999996,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.9,2.6796875,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.95,2.91015625,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.975,3.025390625,Chronos-Bolt-small
2006-11-12,2006-11-26,2,0.99,3.09453125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.01,0.17770996093749997,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.025,0.21209716796874997,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.05,0.2694091796875,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.1,0.384033203125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.15,0.4986572265625,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.2,0.61328125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.25,0.6826171875,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.3,0.751953125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.35,0.817626953125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.4,0.88330078125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.45,0.945556640625,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.5,1.0078125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.55,1.10205078125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.6,1.1962890625,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.65,1.3120117187500002,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.7,1.427734375,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.75,1.58984375,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.8,1.751953125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.85,2.0048828124999996,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.9,2.2578125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.95,2.5107421874999996,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.975,2.63720703125,Chronos-Bolt-small
2006-11-12,2006-12-10,4,0.99,2.7130859375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.01,0.0,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.025,0.0,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.05,0.01947021484375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.1,0.1409912109375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.15,0.26251220703125,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.2,0.384033203125,Chronos-Bolt-small
