origin,target_date,horizon,quantile,value,model
2006-10-15,2006-12-10,8,0.75,3.0859895,TimeGPT
2006-10-15,2006-12-10,8,0.8,3.1525435,TimeGPT
2006-10-15,2006-12-10,8,0.85,5.829442,TimeGPT
2006-10-15,2006-12-10,8,0.9,6.938552,TimeGPT
2006-10-15,2006-12-10,8,0.95,7.1849556,TimeGPT
2006-10-15,2006-12-10,8,0.975,7.2293463,TimeGPT
2006-10-15,2006-12-10,8,0.99,7.2559805,TimeGPT
2006-11-12,2006-11-19,1,0.01,1.0145872,TimeGPT
2006-11-12,2006-11-19,1,0.025,1.0307521,TimeGPT
2006-11-12,2006-11-19,1,0.05,1.0576935,TimeGPT
2006-11-12,2006-11-19,1,0.1,1.332247,TimeGPT
2006-11-12,2006-11-19,1,0.15,1.6499848,TimeGPT
2006-11-12,2006-11-19,1,0.2,1.8334205,TimeGPT
2006-11-12,2006-11-19,1,0.25,1.9321384,TimeGPT
2006-11-12,2006-11-19,1,0.3,1.9866604,TimeGPT
2006-11-12,2006-11-19,1,0.35,2.014944,TimeGPT
2006-11-12,2006-11-19,1,0.4,2.0349472,TimeGPT
2006-11-12,2006-11-19,1,0.45,2.0603027,TimeGPT
2006-11-12,2006-11-19,1,0.5,2.1287205,TimeGPT
2006-11-12,2006-11-19,1,0.55,2.1971383,TimeGPT
2006-11-12,2006-11-19,1,0.6,2.222494,TimeGPT
2006-11-12,2006-11-19,1,0.65,2.242497,TimeGPT
2006-11-12,2006-11-19,1,0.7,2.2707806,TimeGPT
2006-11-12,2006-11-19,1,0.75,2.3253026,TimeGPT
2006-11-12,2006-11-19,1,0.8,2.4240205,TimeGPT
2006-11-12,2006-11-19,1,0.85,2.6074562,TimeGPT
2006-11-12,2006-11-19,1,0.9,2.925194,TimeGPT
2006-11-12,2006-11-19,1,0.95,3.1997476,TimeGPT
2006-11-12,2006-11-19,1,0.975,3.2266889,TimeGPT
2006-11-12,2006-11-19,1,0.99,3.2428539,TimeGPT
2006-11-12,2006-11-26,2,0.01,-1.8023063,TimeGPT
2006-11-12,2006-11-26,2,0.025,-1.5501612,TimeGPT
2006-11-12,2006-11-26,2,0.05,-1.1299195,TimeGPT
2006-11-12,2006-11-26,2,0.1,-0.287632,TimeGPT
2006-11-12,2006-11-26,2,0.15,0.5340263,TimeGPT
2006-11-12,2006-11-26,2,0.2,1.3126221,TimeGPT
2006-11-12,2006-11-26,2,0.25,1.4576235,TimeGPT
2006-11-12,2006-11-26,2,0.3,1.5115652,TimeGPT
2006-11-12,2006-11-26,2,0.35,1.5410862,TimeGPT
2006-11-12,2006-11-26,2,0.4,1.6128254,TimeGPT
2006-11-12,2006-11-26,2,0.45,1.701132,TimeGPT
2006-11-12,2006-11-26,2,0.5,1.7472746,TimeGPT
2006-11-12,2006-11-26,2,0.55,1.7934172,TimeGPT
2006-11-12,2006-11-26,2,0.6,1.8817239,TimeGPT
2006-11-12,2006-11-26,2,0.65,1.9534631,TimeGPT
2006-11-12,2006-11-26,2,0.7,1.9829841,TimeGPT
2006-11-12,2006-11-26,2,0.75,2.0369258,TimeGPT
2006-11-12,2006-11-26,2,0.8,2.1819272,TimeGPT
2006-11-12,2006-11-26,2,0.85,2.960523,TimeGPT
2006-11-12,2006-11-26,2,0.9,3.7821813,TimeGPT
2006-11-12,2006-11-26,2,0.95,4.624469,TimeGPT
2006-11-12,2006-11-26,2,0.975,5.0447106,TimeGPT
2006-11-12,2006-11-26,2,0.99,5.296856,TimeGPT
2006-11-12,2006-12-10,4,0.01,-4.000853,TimeGPT
2006-11-12,2006-12-10,4,0.025,-3.7198286,TimeGPT
2006-11-12,2006-12-10,4,0.05,-3.2514546,TimeGPT
2006-11-12,2006-12-10,4,0.1,-2.7267065,TimeGPT
2006-11-12,2006-12-10,4,0.15,-1.8407993,TimeGPT
2006-11-12,2006-12-10,4,0.2,0.1794262,TimeGPT
2006-11-12,2006-12-10,4,0.25,0.50728995,TimeGPT
2006-11-12,2006-12-10,4,0.3,0.95443106,TimeGPT
2006-11-12,2006-12-10,4,0.35,1.2957964,TimeGPT
2006-11-12,2006-12-10,4,0.4,1.3063327,TimeGPT
2006-11-12,2006-12-10,4,0.45,1.3498285,TimeGPT
2006-11-12,2006-12-10,4,0.5,1.3769155,TimeGPT
2006-11-12,2006-12-10,4,0.55,1.4040024,TimeGPT
2006-11-12,2006-12-10,4,0.6,1.4474982,TimeGPT
2006-11-12,2006-12-10,4,0.65,1.4580345,TimeGPT
2006-11-12,2006-12-10,4,0.7,1.7993999,TimeGPT
2006-11-12,2006-12-10,4,0.75,2.246541,TimeGPT
2006-11-12,2006-12-10,4,0.8,2.5744047,TimeGPT
2006-11-12,2006-12-10,4,0.85,4.5946302,TimeGPT
2006-11-12,2006-12-10,4,0.9,5.4805374,TimeGPT
2006-11-12,2006-12-10,4,0.95,6.0052853,TimeGPT
2006-11-12,2006-12-10,4,0.975,6.4736595,TimeGPT
2006-11-12,2006-12-10,4,0.99,6.754684,TimeGPT
2006-11-12,2007-01-07,8,0.01,-2.9459267,TimeGPT
2006-11-12,2007-01-07,8,0.025,-2.20667,TimeGPT
2006-11-12,2007-01-07,8,0.05,-0.97457564,TimeGPT
2006-11-12,2007-01-07,8,0.1,-0.12098193,TimeGPT
2006-11-12,2007-01-07,8,0.15,-0.07128787,TimeGPT
2006-11-12,2007-01-07,8,0.2,-0.018798113,TimeGPT
2006-11-12,2007-01-07,8,0.25,0.15587395,TimeGPT
2006-11-12,2007-01-07,8,0.3,0.29633427,TimeGPT
2006-11-12,2007-01-07,8,0.35,0.4644282,TimeGPT
2006-11-12,2007-01-07,8,0.4,0.72200114,TimeGPT
2006-11-12,2007-01-07,8,0.45,1.1172258,TimeGPT
2006-11-12,2007-01-07,8,0.5,1.3902972,TimeGPT
2006-11-12,2007-01-07,8,0.55,1.6633686,TimeGPT
2006-11-12,2007-01-07,8,0.6,2.0585933,TimeGPT
2006-11-12,2007-01-07,8,0.65,2.3161662,TimeGPT
2006-11-12,2007-01-07,8,0.7,2.48426,TimeGPT
2006-11-12,2007-01-07,8,0.75,2.6247203,TimeGPT
2006-11-12,2007-01-07,8,0.8,2.7993925,TimeGPT
2006-11-12,2007-01-07,8,0.85,2.8518822,TimeGPT
2006-11-12,2007-01-07,8,0.9,2.9015763,TimeGPT
2006-11-12,2007-01-07,8,0.95,3.7551699,TimeGPT
2006-11-12,2007-01-07,8,0.975,4.987264,TimeGPT
2006-11-12,2007-01-07,8,0.99,5.7265205,TimeGPT
2006-12-10,2006-12-17,1,0.01,-0.12845336,TimeGPT
2006-12-10,2006-12-17,1,0.025,0.041151136,TimeGPT
2006-12-10,2006-12-17,1,0.05,0.3238253,TimeGPT
2006-12-10,2006-12-17,1,0.1,0.54689443,TimeGPT
2006-12-10,2006-12-17,1,0.15,0.5975838,TimeGPT
2006-12-10,2006-12-17,1,0.2,0.6457927,TimeGPT
2006-12-10,2006-12-17,1,0.25,0.85508174,TimeGPT
2006-12-10,2006-12-17,1,0.3,0.9631812,TimeGPT
2006-12-10,2006-12-17,1,0.35,1.0136532,TimeGPT
2006-12-10,2006-12-17,1,0.4,1.0500596,TimeGPT
2006-12-10,2006-12-17,1,0.45,1.1021377,TimeGPT
2006-12-10,2006-12-17,1,0.5,1.1268113,TimeGPT
2006-12-10,2006-12-17,1,0.55,1.1514848,TimeGPT
2006-12-10,2006-12-17,1,0.6,1.203563,TimeGPT
2006-12-10,2006-12-17,1,0.65,1.2399694,TimeGPT
2006-12-10,2006-12-17,1,0.7,1.2904413,TimeGPT
2006-12-10,2006-12-17,1,0.75,1.3985407,TimeGPT
2006-12-10,2006-12-17,1,0.8,1.6078298,TimeGPT
2006-12-10,2006-12-17,1,0.85,1.6560388,TimeGPT
2006-12-10,2006-12-17,1,0.9,1.7067281,TimeGPT
2006-12-10,2006-12-17,1,0.95,1.9297972,TimeGPT
2006-12-10,2006-12-17,1,0.975,2.2124715,TimeGPT
2006-12-10,2006-12-17,1,0.99,2.3820758,TimeGPT
2006-12-10,2006-12-24,2,0.01,-0.32847092,TimeGPT
2006-12-10,2006-12-24,2,0.025,-0.2948857,TimeGPT
2006-12-10,2006-12-24,2,0.05,-0.23891032,TimeGPT
2006-12-10,2006-12-24,2,0.1,0.10095066,TimeGPT
2006-12-10,2006-12-24,2,0.15,0.41991797,TimeGPT
2006-12-10,2006-12-24,2,0.2,0.46918774,TimeGPT
2006-12-10,2006-12-24,2,0.25,0.77242374,TimeGPT
2006-12-10,2006-12-24,2,0.3,0.88539636,TimeGPT
2006-12-10,2006-12-24,2,0.35,0.9112807,TimeGPT
2006-12-10,2006-12-24,2,0.4,0.953252,TimeGPT
2006-12-10,2006-12-24,2,0.45,1.0726305,TimeGPT
2006-12-10,2006-12-24,2,0.5,1.1758442,TimeGPT
2006-12-10,2006-12-24,2,0.55,1.2790577,TimeGPT
2006-12-10,2006-12-24,2,0.6,1.3984363,TimeGPT
2006-12-10,2006-12-24,2,0.65,1.4404078,TimeGPT
2006-12-10,2006-12-24,2,0.7,1.466292,TimeGPT
2006-12-10,2006-12-24,2,0.75,1.5792646,TimeGPT
2006-12-10,2006-12-24,2,0.8,1.8825006,TimeGPT
2006-12-10,2006-12-24,2,0.85,1.9317704,TimeGPT
2006-12-10,2006-12-24,2,0.9,2.2507377,TimeGPT
2006-12-10,2006-12-24,2,0.95,2.5905986,TimeGPT
