model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
ARIMA,1,0.8995902758903561,1.3361563371194949,32.34768640478059,0.5176352146320518,0.6290724124157603,0.6841860152426049,0.31453620620788003,0.8695652173913043,0.08043478260869563,veneto
ARIMA,2,1.5653523582020221,2.3397992092760687,44.398134767256835,0.9007228353049147,1.0561840607672743,1.1529696951078152,0.5280920303836372,0.9130434782608695,0.036956521739130443,veneto
ARIMA,4,2.3829150098823075,3.1195438962550157,65.7133643655016,1.3711583546960273,1.5663990187075327,1.7350685414336489,0.7831995093537664,0.8695652173913043,0.08043478260869563,veneto
ARIMA,8,3.381295781167907,4.403448328637882,79.77982448313236,1.9456388250606524,2.153004746207988,2.396751486476538,1.076502373103994,0.9130434782608695,0.036956521739130443,veneto
CatBoost,1,1.2193724657241343,2.0225325609745495,38.77957307406062,0.7016417861862895,0.9943974140896295,1.05943505821499,0.4971987070448147,0.8695652173913043,0.08043478260869563,veneto
CatBoost,2,1.8783042207139105,3.1158406897264945,50.224781260287735,1.0807991532269927,1.5125311546954117,1.6209394534638017,0.7562655773477058,0.782608695652174,0.167391304347826,veneto
CatBoost,4,2.5517830918929563,3.70456252249959,63.60014854296424,1.4683271083150793,1.96608867892454,2.1569857922741784,0.98304433946227,0.6956521739130435,0.2543478260869565,veneto
CatBoost,8,3.6369760380959297,4.9867466178778335,74.12382493499689,2.0927603627419313,2.601470132745467,2.8414256821142043,1.3007350663727335,0.782608695652174,0.167391304347826,veneto
Chronos-Bolt-small,1,1.0000026807752738,1.5893689276830212,40.018698375747704,0.5754137368630545,0.7241090744849297,0.7917591970035428,0.36205453724246484,0.7391304347826086,0.2108695652173913,veneto
Chronos-Bolt-small,2,1.3946210366439669,2.572080119391893,43.8136146108941,0.8024819509293601,0.9861439531806007,1.0749411005405696,0.49307197659030033,0.8695652173913043,0.08043478260869563,veneto
Chronos-Bolt-small,4,2.255998354526619,3.4946848776767157,57.40039495971034,1.2981289635430362,1.5879699503518396,1.7317897654543426,0.7939849751759198,0.8260869565217391,0.12391304347826082,veneto
Chronos-Bolt-small,8,3.3825550645340656,4.660571738137215,88.62478493359013,1.9463634320656347,2.3106421772944676,2.524093132411064,1.1553210886472338,0.7391304347826086,0.2108695652173913,veneto
Chronos-V2,1,0.9219520792106245,1.4170562285759478,34.43565351913057,0.5305024689493468,0.6151809883222051,0.683783619406189,0.3075904941611026,0.9565217391304348,0.006521739130434856,veneto
Chronos-V2,2,1.4010527721388295,2.6017802134020056,39.37034224432941,0.8061828499636952,0.9356979489146743,1.0435867996018846,0.46784897445733725,0.9130434782608695,0.036956521739130443,veneto
Chronos-V2,4,2.1848138429272863,3.363003631443835,54.77873116275719,1.2571685275226168,1.4332698967628605,1.5933567509161994,0.7166349483814303,0.9130434782608695,0.036956521739130443,veneto
Chronos-V2,8,3.0393738704867777,4.4136891081236085,67.32027165731728,1.7488927881521792,2.019477284026777,2.2457885104299327,1.0097386420133883,0.8260869565217391,0.12391304347826082,veneto
