model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Drift,2024-2025,latest,2025-01-26,2025-03-23,8.0,16.1247239251813,16.434235345065186,0.3095114198838864,0.01919483529268588,lazio
ETS,2017-2018,latest,2018-01-07,2018-03-18,10.0,16.79,13.527348202470144,3.2626517975298555,-0.19432113147884786,lazio
ETS,2018-2019,latest,2019-02-03,2019-04-21,11.0,14.34,10.55611623119474,3.7838837688052607,-0.26386916100455093,lazio
ETS,2019-2020,latest,2020-02-02,2020-03-08,5.0,17.16,16.32349641305231,0.8365035869476891,-0.04874729527667186,lazio
ETS,2020-2021,latest,2021-02-14,2020-12-13,-9.0,1.51,17.00682374870982,15.49682374870982,10.26279718457604,lazio
ETS,2021-2022,latest,2021-11-28,2022-01-30,9.0,4.2,5.619931941186223,1.4199319411862232,0.3380790336157674,lazio
ETS,2022-2023,latest,2022-12-18,2023-03-05,11.0,12.34,11.714355992182275,0.6256440078177246,-0.050700486857189996,lazio
ETS,2023-2024,latest,2023-12-31,2024-02-25,8.0,16.48,17.600661070733498,1.1206610707334974,0.06800127856392581,lazio
ETS,2024-2025,latest,2025-01-26,2025-03-23,8.0,16.1247239251813,17.698189818735063,1.573465893553763,0.09758095089594358,lazio
LightGBM,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,10.133902332665452,6.6560976673345476,-0.39643226130640546,lazio
LightGBM,2018-2019,latest,2019-02-03,2019-01-27,-1.0,14.34,13.326410030836875,1.0135899691631245,-0.07068270356786084,lazio
LightGBM,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,10.966050341259956,6.193949658740044,-0.36095277731585335,lazio
LightGBM,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,13.082651350294984,11.572651350294985,7.664007516751646,lazio
LightGBM,2021-2022,latest,2021-11-28,2022-01-02,5.0,4.2,11.529576648694984,7.329576648694984,1.7451372973083294,lazio
LightGBM,2022-2023,latest,2022-12-18,2023-01-08,3.0,12.34,11.983849125002552,0.35615087499744824,-0.028861497163488514,lazio
LightGBM,2023-2024,latest,2023-12-31,2024-04-21,16.0,16.48,12.20461749822606,4.27538250177394,-0.25942854986492353,lazio
LightGBM,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,13.932971632185264,2.1917522929960356,-0.1359249499815168,lazio
MovingAverage,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,5.442115384615385,11.347884615384615,-0.6758716268841344,lazio
MovingAverage,2018-2019,latest,2019-02-03,2019-04-28,12.0,14.34,5.120192307692308,9.219807692307691,-0.6429433537174123,lazio
MovingAverage,2019-2020,latest,2020-02-02,2019-11-03,-13.0,17.16,5.120192307692308,12.039807692307692,-0.7016204948897257,lazio
MovingAverage,2020-2021,latest,2021-02-14,2021-02-14,0.0,1.51,5.2136538461538455,3.7036538461538457,2.452750891492613,lazio
MovingAverage,2021-2022,latest,2021-11-28,2021-11-07,-3.0,4.2,4.354038461538462,0.15403846153846157,0.036675824175824184,lazio
MovingAverage,2022-2023,latest,2022-12-18,2023-03-12,12.0,12.34,4.559038461538461,7.780961538461539,-0.6305479366662511,lazio
MovingAverage,2023-2024,latest,2023-12-31,2024-04-28,17.0,16.48,7.336153846153845,9.143846153846155,-0.5548450336071696,lazio
MovingAverage,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,7.761824006970093,8.362899918211207,-0.5186383318570322,lazio
Naive,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,12.08,4.709999999999999,-0.28052412150089334,lazio
Naive,2018-2019,latest,2019-02-03,2019-03-03,4.0,14.34,9.2,5.140000000000001,-0.35843793584379363,lazio
Naive,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,15.64,1.5199999999999996,-0.08857808857808855,lazio
Naive,2020-2021,latest,2021-02-14,2020-12-13,-9.0,1.51,15.64,14.13,9.357615894039736,lazio
Naive,2021-2022,latest,2021-11-28,2021-12-12,2.0,4.2,4.16,0.040000000000000036,-0.009523809523809532,lazio
Naive,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,10.12,2.2200000000000006,-0.17990275526742308,lazio
Naive,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,16.48,0.0,0.0,lazio
Naive,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,16.1247239251813,0.0,0.0,lazio
Prophet,2017-2018,latest,2018-01-07,2018-02-18,6.0,16.79,11.13613975383068,5.6538602461693195,-0.33673974068906015,lazio
Prophet,2018-2019,latest,2019-02-03,2019-01-27,-1.0,14.34,9.277824707445564,5.062175292554436,-0.3530108293273665,lazio
Prophet,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,9.67528750298208,7.48471249701792,-0.4361720569357762,lazio
Prophet,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,10.89746458329055,9.38746458329055,6.216863962444073,lazio
Prophet,2021-2022,latest,2021-11-28,2022-04-24,21.0,4.2,9.636956193449931,5.436956193449931,1.2945133793928407,lazio
