model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
TimeGPT,2018-2019,1,2019-01-27,2019-03-03,5.0,9.89,8.35734,1.53266,-0.15497067745197168,liguria
TimeGPT,2019-2020,1,2020-02-09,2020-02-16,1.0,8.64,7.426794,1.2132060000000005,-0.14041736111111117,liguria
TimeGPT,2020-2021,1,2021-02-21,2021-02-14,-1.0,2.88,2.9224732,0.04247320000000032,0.014747638888889001,liguria
TimeGPT,2021-2022,1,2022-01-23,2022-04-03,10.0,7.46,4.214611,3.2453890000000003,-0.43503873994638076,liguria
TimeGPT,2022-2023,1,2022-12-18,2023-01-15,4.0,15.4,9.049342,6.350658000000001,-0.41238038961038964,liguria
TimeGPT,2023-2024,1,2024-01-07,2024-01-07,0.0,18.86,17.565083,1.294916999999998,-0.06865943796394476,liguria
TimeGPT,2024-2025,1,2025-01-26,2025-02-02,1.0,16.0246790061698,15.5580845,0.4665945061698018,-0.02911724509365549,liguria
TimesFM,2017-2018,1,2018-01-07,2018-01-28,3.0,17.25,12.032673835754396,5.217326164245604,-0.30245369068090455,liguria
TimesFM,2018-2019,1,2019-01-27,2019-03-03,5.0,9.89,7.946728706359863,1.9432712936401373,-0.19648850289586828,liguria
TimesFM,2019-2020,1,2020-02-09,2020-02-16,1.0,8.64,8.515493392944336,0.12450660705566463,-0.01441048692773896,liguria
TimesFM,2020-2021,1,2021-02-21,2021-02-14,-1.0,2.88,2.8540101051330566,0.025989894866943253,-0.009024269051021962,liguria
TimesFM,2021-2022,1,2022-01-23,2021-12-12,-6.0,7.46,4.324105739593506,3.135894260406494,-0.42036116091239867,liguria
TimesFM,2022-2023,1,2022-12-18,2023-01-15,4.0,15.4,6.805857181549072,8.594142818450928,-0.558061221977333,liguria
TimesFM,2023-2024,1,2024-01-07,2024-01-07,0.0,18.86,16.37627601623535,2.483723983764648,-0.13169268206599405,liguria
TimesFM,2024-2025,1,2025-01-26,2025-02-02,1.0,16.0246790061698,15.070755004882812,0.953924001286989,-0.05952843117292461,liguria
XGBoost,2017-2018,1,2018-01-07,2018-01-28,3.0,17.25,6.227901935577393,11.022098064422607,-0.6389622066331946,liguria
XGBoost,2018-2019,1,2019-01-27,2019-03-03,5.0,9.89,8.044881820678711,1.8451181793212896,-0.18656402217606569,liguria
XGBoost,2019-2020,1,2020-02-09,2020-02-16,1.0,8.64,9.230131149291992,0.5901311492919916,0.06830221635323977,liguria
XGBoost,2020-2021,1,2021-02-21,2021-02-14,-1.0,2.88,3.149010419845581,0.26901041984558116,0.09340639577971568,liguria
XGBoost,2021-2022,1,2022-01-23,2021-12-12,-6.0,7.46,4.928938388824463,2.531061611175537,-0.3392843982809031,liguria
XGBoost,2022-2023,1,2022-12-18,2023-01-15,4.0,15.4,7.392101764678955,8.007898235321045,-0.519993391903964,liguria
XGBoost,2023-2024,1,2024-01-07,2024-01-07,0.0,18.86,12.05288314819336,6.80711685180664,-0.3609287832347105,liguria
XGBoost,2024-2025,1,2025-01-26,2025-02-02,1.0,16.0246790061698,14.300895690917969,1.7237833152518327,-0.10757053633262444,liguria
ARIMA,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,8.830559146015815,8.419440853984185,-0.4880835277671991,liguria
ARIMA,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,8.283489749208107,1.606510250791894,-0.16243784133386188,liguria
ARIMA,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.551780974353919,1.0882190256460813,-0.12595127611644458,liguria
ARIMA,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,3.665579639775835,0.7855796397758352,0.2727707082554984,liguria
ARIMA,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,4.942044333609528,2.5179556663904723,-0.33752756922124294,liguria
ARIMA,2022-2023,2,2022-12-18,2023-03-19,13.0,15.4,6.36,9.04,-0.587012987012987,liguria
ARIMA,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,17.94,0.9199999999999982,-0.04878048780487795,liguria
ARIMA,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,14.271311086061216,1.7533679201085857,-0.10941672650250943,liguria
CatBoost,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,7.065337808862063,10.184662191137937,-0.5904151994862572,liguria
CatBoost,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,7.653613972702968,2.2363860272970326,-0.22612598860435112,liguria
CatBoost,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.82734071523392,0.812659284766081,-0.09405778758866677,liguria
