model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
ARIMA,1,1.8916445067388954,2.531993617178423,67.08254160058141,1.2055336031671373,1.278703455071318,1.4132341564184916,0.639351727535659,0.7391304347826086,0.2108695652173913,pa_bolzano
ARIMA,2,2.6851410361567773,3.9146635125251543,82.69728600977389,1.711224142167442,1.8980315650200763,2.0589752873587406,0.9490157825100383,0.782608695652174,0.167391304347826,pa_bolzano
ARIMA,4,3.89024003583893,6.359521999305293,91.67632287410056,2.4792264460276288,2.924841099609323,3.1319330977753514,1.4624205498046614,0.8260869565217391,0.12391304347826082,pa_bolzano
ARIMA,8,2.499241371931727,3.4345300770839913,82.04193493057268,1.5927514105086071,1.7486729447031524,1.92097471558024,0.8743364723515761,0.8695652173913043,0.08043478260869563,pa_bolzano
CatBoost,1,1.6839792703711136,2.424705697591225,61.36054623056849,1.0731898040235053,1.2388271346200608,1.3383199570168516,0.6194135673100305,0.8260869565217391,0.12391304347826082,pa_bolzano
CatBoost,2,2.496126314319604,3.7913844432181567,68.92409215979964,1.5907662031327827,1.8229810139684468,1.9843144468162754,0.9114905069842235,0.8695652173913043,0.08043478260869563,pa_bolzano
CatBoost,4,3.981146123093581,6.409456851024599,95.14746766080327,2.5371603456200282,3.059627293429009,3.274800179470011,1.5298136467145045,0.7391304347826086,0.2108695652173913,pa_bolzano
CatBoost,8,2.8143565558781,3.6734247382518497,100.18453919194098,1.7935724113690938,1.9473736531145898,2.1499621687499975,0.9736868265572948,0.8260869565217391,0.12391304347826082,pa_bolzano
Chronos-Bolt-small,1,1.7747808395865652,2.5608965096043885,62.00391382654827,1.1310570949016654,1.1869315741272584,1.306040709221439,0.5934657870636292,0.782608695652174,0.167391304347826,pa_bolzano
Chronos-Bolt-small,2,2.5323064469376972,3.971778495681563,70.51850826160131,1.613823582826892,1.8179923537424512,1.9654949273461302,0.9089961768712256,0.7391304347826086,0.2108695652173913,pa_bolzano
Chronos-Bolt-small,4,3.60578620441824,6.295369869983627,86.32326308796436,2.2979457396868495,2.7097676412842056,2.9062297266467225,1.3548838206421028,0.7391304347826086,0.2108695652173913,pa_bolzano
Chronos-Bolt-small,8,2.698206408533931,3.3978306407669856,96.85459856999134,1.7195506249618777,1.7871711483823827,1.969209645573172,0.8935855741911913,0.782608695652174,0.167391304347826,pa_bolzano
Chronos-V2,1,1.8522150420710275,2.6445857810695736,64.95320672794645,1.180405443810202,1.1869220747924765,1.314480083078295,0.5934610373962382,0.9565217391304348,0.006521739130434856,pa_bolzano
Chronos-V2,2,2.5844569348374775,4.016817888237606,71.36093147410968,1.6470587733506812,1.7369297516089672,1.9196413543433628,0.8684648758044835,0.8695652173913043,0.08043478260869563,pa_bolzano
Chronos-V2,4,3.6635912854540194,6.3391796018744895,87.2333941309467,2.3347845682163,2.6426130862535167,2.8915523768172005,1.3213065431267579,0.9565217391304348,0.006521739130434856,pa_bolzano
Chronos-V2,8,2.2219584320953287,2.8958798432082906,87.78181509984013,1.4160406700037638,1.4304810676627657,1.6025307211903321,0.7152405338313829,0.9130434782608695,0.036956521739130443,pa_bolzano
Drift,1,1.6746310837791438,2.4910318701019336,67.542476990078,1.0672322612478153,1.1923907924396548,1.3095400997512907,0.5961953962198274,0.8260869565217391,0.12391304347826082,pa_bolzano
Drift,2,2.3758843380193495,3.798843721836017,76.76446164345879,1.514136718879909,1.7622311513588282,1.9163889707899875,0.881115575679414,0.8260869565217391,0.12391304347826082,pa_bolzano
Drift,4,3.5361641520447367,5.997045028872537,94.72364992667202,2.2535760267948564,2.5918459074535884,2.8121436327313076,1.2959229537267947,0.8260869565217391,0.12391304347826082,pa_bolzano
Drift,8,3.4942940685445474,4.481701246738454,108.77460567229593,2.2268924758173476,2.316064181114178,2.56199631776676,1.1580320905570896,0.8695652173913043,0.08043478260869563,pa_bolzano
ETS,1,1.7510289327800315,2.5321205021685627,68.40339603717617,1.1159201483493062,1.2277270341965127,1.3500678749480195,0.6138635170982565,0.782608695652174,0.167391304347826,pa_bolzano
ETS,2,2.459790449147879,3.8799464964550547,77.39473010655624,1.56760957602414,1.8179701721059975,1.971723176809594,0.9089850860529988,0.782608695652174,0.167391304347826,pa_bolzano
ETS,4,3.57881423983121,6.093719976540246,94.68269743603746,2.28075666978642,2.6743227608893165,2.8850104339777496,1.3371613804446583,0.782608695652174,0.167391304347826,pa_bolzano
ETS,8,3.48464706591999,4.445333740540951,108.7106702213567,2.2207444993913783,2.2395007238208833,2.4820739651309283,1.1197503619104416,0.8695652173913043,0.08043478260869563,pa_bolzano
LightGBM,1,1.7799648979687825,2.4868208858065106,65.92592477275089,1.1343608639546137,1.279785783613705,1.3941357429672387,0.6398928918068525,0.8695652173913043,0.08043478260869563,pa_bolzano
LightGBM,2,2.7011310837073736,3.9677842561343417,76.0337087007141,1.7214145027609957,1.999878775816149,2.166219164067999,0.9999393879080746,0.8260869565217391,0.12391304347826082,pa_bolzano
LightGBM,4,3.786143066961182,6.286829915875798,91.12682629452317,2.412886077357454,2.9047615945102114,3.1337770935392233,1.4523807972551057,0.7391304347826086,0.2108695652173913,pa_bolzano
LightGBM,8,3.1533778491261715,4.197382558283987,97.04192955250848,2.0096286310994658,2.240247078230284,2.434793209932794,1.120123539115142,0.6956521739130435,0.2543478260869565,pa_bolzano
MovingAverage,1,2.4414631463523153,3.0438349967357325,77.0414023226903,1.5559296967990734,1.710266654098925,1.8651187040488624,0.8551333270494625,0.782608695652174,0.167391304347826,pa_bolzano
MovingAverage,2,2.8110485201406465,4.125883709595902,76.332594290879,1.7914642202011597,2.093814365834608,2.2391028425377324,1.046907182917304,0.782608695652174,0.167391304347826,pa_bolzano
MovingAverage,4,3.6614461831268694,6.212336776031128,83.76008950660251,2.3334175074771397,2.8027618266056895,2.9565923602268036,1.4013809133028448,0.782608695652174,0.167391304347826,pa_bolzano
