model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
ARIMA,1,1.5406729385756035,2.470684345273315,24.22390795551847,0.5893191570556577,1.1353055279837363,1.243179402334211,0.5676527639918681,0.8695652173913043,0.0804347826086956,abruzzo
ARIMA,2,1.734614892721995,2.3709020779315986,26.96374314840374,0.6635034346356523,1.1867471026980378,1.3287864867721828,0.5933735513490188,0.9565217391304348,0.0065217391304348,abruzzo
ARIMA,4,3.578384618060427,5.244595966426856,44.238406828202336,1.3687594257908875,2.5348960911994656,2.7828153256815438,1.2674480455997328,0.9130434782608696,0.0369565217391304,abruzzo
ARIMA,8,4.928598484164393,6.719661314266097,62.12363250434482,1.885226534087671,3.399515290554351,3.7649852484734936,1.6997576452771754,0.8260869565217391,0.1239130434782608,abruzzo
CatBoost,1,1.82840084878215,2.723545090975501,23.52611209248354,0.6993772785808364,1.4516330557070247,1.5890488641145033,0.7258165278535124,0.9130434782608696,0.0369565217391304,abruzzo
CatBoost,2,2.193030741478605,2.715737466341801,29.90148395523388,0.8388509953060976,1.4854122592963417,1.6519206496957224,0.7427061296481708,0.9130434782608696,0.0369565217391304,abruzzo
CatBoost,4,3.637537977495248,5.131650220439391,44.84323019210517,1.3913860372191174,2.662216910799302,2.9118300876582297,1.331108455399651,0.8695652173913043,0.0804347826086956,abruzzo
CatBoost,8,5.472872865508205,7.301444899874421,69.29199091370039,2.0934156387246805,3.843799611730044,4.210044527310154,1.921899805865022,0.8260869565217391,0.1239130434782608,abruzzo
Chronos-Bolt-small,1,1.7203068299257815,2.340379529339651,28.3978405810526,0.6580304914203585,1.1511004741026414,1.257069334190975,0.5755502370513207,0.9565217391304348,0.0065217391304348,abruzzo
Chronos-Bolt-small,2,1.6032417187421946,2.0353367929737622,26.87924085655453,0.6132521929794705,1.1003703794968434,1.2213872873699212,0.5501851897484218,0.9565217391304348,0.0065217391304348,abruzzo
Chronos-Bolt-small,4,3.1215347890565357,4.8402676600463606,42.79156936059477,1.194010879627348,2.285994343543024,2.4851267938697004,1.142997171771512,0.9130434782608696,0.0369565217391304,abruzzo
Chronos-Bolt-small,8,4.57223823094427,5.968013190557669,68.2784019789044,1.748916017574034,3.006089170961522,3.319778791057717,1.503044585480761,0.8695652173913043,0.0804347826086956,abruzzo
Chronos-V2,1,1.4398452602641023,2.1592792763533963,21.848454177580013,0.5507518006085793,1.0198573681257377,1.1131724918697683,0.5099286840628688,0.9565217391304348,0.0065217391304348,abruzzo
Chronos-V2,2,1.5941637062839709,2.2047189717266056,22.407664578476687,0.6097797839329617,1.0512170871280315,1.1618283172776385,0.5256085435640159,1.0,0.05,abruzzo
Chronos-V2,4,3.08761312270389,5.001313358242623,38.253433459357645,1.1810355833653483,2.137864853136671,2.3717060597134263,1.0689324265683358,0.9565217391304348,0.0065217391304348,abruzzo
