model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Chronos-V2,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,9.980961799621582,7.0409617996215825,2.394884965857681,lombardia
Chronos-V2,2021-2022,8,2022-01-02,2022-01-30,4.0,10.2,1.82539176940918,8.37460823059082,-0.8210400226069432,lombardia
Chronos-V2,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,11.291208267211914,9.388791732788086,-0.4540034687034858,lombardia
Chronos-V2,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,8.355278968811035,11.714721031188965,-0.583693125619779,lombardia
Chronos-V2,2024-2025,8,2025-01-26,2024-12-01,-8.0,17.6292825978113,16.55327033996582,1.0760122578454805,-0.06103551020159317,lombardia
Drift,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,15.395384615384614,0.21538461538461462,0.014188709840883704,lombardia
Drift,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,9.57404255319149,6.27595744680851,-0.3959594603664675,lombardia
Drift,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,4.157450980392157,11.212549019607842,-0.7295087195580899,lombardia
Drift,2020-2021,8,2021-02-28,2020-12-13,-11.0,2.94,14.853962264150944,11.913962264150944,4.052368117058144,lombardia
Drift,2021-2022,8,2022-01-02,2022-01-30,4.0,10.2,6.3152459016393445,3.8847540983606548,-0.3808582449373191,lombardia
Drift,2022-2023,8,2022-12-04,2023-01-08,5.0,20.68,11.01044776119403,9.66955223880597,-0.46757989549351886,lombardia
Drift,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,17.482533333333333,2.5874666666666677,-0.12892210596246476,lombardia
Drift,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,17.996976154385067,0.3676935565737658,0.020856977845452172,lombardia
ETS,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,15.615310793687632,0.43531079368763237,0.02867660037467934,lombardia
ETS,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,10.381949276130456,5.468050723869544,-0.3449874273734728,lombardia
ETS,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,5.179929256651798,10.190070743348201,-0.6629844335294861,lombardia
ETS,2020-2021,8,2021-02-28,2020-12-13,-11.0,2.94,15.510729656867436,12.570729656867437,4.2757583866896045,lombardia
ETS,2021-2022,8,2022-01-02,2022-01-30,4.0,10.2,7.804300113062288,2.3956998869377113,-0.23487253793506976,lombardia
ETS,2022-2023,8,2022-12-04,2023-01-08,5.0,20.68,12.42069053456676,8.25930946543324,-0.3993863377869072,lombardia
ETS,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,18.84271447354176,1.227285526458239,-0.061150250446349724,lombardia
ETS,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,19.448968274812668,1.8196856770013667,0.10321949670415308,lombardia
LightGBM,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,5.8809037685527015,9.299096231447297,-0.6125886845485703,lombardia
LightGBM,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,10.42534697142352,5.424653028576479,-0.34224940243384727,lombardia
