model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
ARIMA,1,1.3643613022868528,1.8294133323963506,28.757805401550833,0.7646363929397677,0.9374614918229838,1.035619526921389,0.4687307459114919,0.7391304347826086,0.2108695652173913,liguria
ARIMA,2,1.6362988461156573,2.403934841528008,36.649387939153996,0.9170398232258898,1.1508791336660444,1.2633247885563867,0.5754395668330222,0.8695652173913043,0.08043478260869563,liguria
ARIMA,4,3.1562288850470455,4.494002494908711,66.05528180874437,1.7688624456802973,2.27449344799653,2.4764778527445803,1.1372467239982649,0.782608695652174,0.167391304347826,liguria
ARIMA,8,3.5873095359377234,4.860851545850099,68.02276325946218,2.010455309250004,2.457463153994726,2.7111717611352146,1.228731576997363,0.7391304347826086,0.2108695652173913,liguria
CatBoost,1,1.3298665975424286,1.9158711278269254,27.00880942622052,0.7453043387638766,1.0351874237749115,1.1326395028499252,0.5175937118874557,0.8260869565217391,0.12391304347826082,liguria
CatBoost,2,1.7059855021946795,2.6147694504492556,33.39745362642066,0.9560946932599379,1.3427325123604796,1.471644033429744,0.6713662561802399,0.9130434782608695,0.036956521739130443,liguria
CatBoost,4,3.4246845939185055,4.572750602825173,61.71761050400721,1.919314532346417,2.3979482467964828,2.6290687946641116,1.1989741233982414,0.8695652173913043,0.08043478260869563,liguria
CatBoost,8,4.397707192920452,5.724601110018253,79.84619104377941,2.464630856624061,2.9370045229055144,3.239682015039122,1.4685022614527572,0.8695652173913043,0.08043478260869563,liguria
Chronos-Bolt-small,1,1.4284383411559174,1.8981431743790516,26.451752329670654,0.8005474348235998,0.9198293705199829,1.0187969951487195,0.45991468525999146,0.782608695652174,0.167391304347826,liguria
Chronos-Bolt-small,2,1.5790548465764804,2.1516292478040375,33.887984091220794,0.8849582585760305,1.0439535796290818,1.1595867772609323,0.5219767898145409,0.8260869565217391,0.12391304347826082,liguria
Chronos-Bolt-small,4,2.8806352276076517,3.869393343660501,52.05207922506781,1.6144099998447798,1.9358165267153267,2.125648193816039,0.9679082633576633,0.8695652173913043,0.08043478260869563,liguria
Chronos-Bolt-small,8,3.26404185792425,4.5082896329319535,66.20802109776157,1.8292846538994558,2.2676196579727796,2.4875159078400553,1.1338098289863898,0.782608695652174,0.167391304347826,liguria
