model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
Drift,2,2.2538132261600894,3.560891698355383,59.44993598261913,1.7880583989674983,1.6217109386111885,1.7643460722979325,0.810855469305594,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
Drift,4,3.1205033683314753,4.379431536092065,74.95186893539167,2.475645360488775,2.1533290452738867,2.3652723561593647,1.0766645226369433,0.782608695652174,0.167391304347826,friuli_venezia_giulia
Drift,8,5.103048414949386,7.627173746383012,81.97699366685826,4.048493669652425,3.7432528176831896,4.085718785808754,1.8716264088415948,0.782608695652174,0.167391304347826,friuli_venezia_giulia
ETS,1,1.5872626054210488,3.6054523945554195,40.785010873454006,1.259251742801046,1.2787830937456477,1.3589375066910798,0.6393915468728237,0.9130434782608695,0.036956521739130443,friuli_venezia_giulia
ETS,2,2.245258873404322,3.5281615827057844,59.39785431020817,1.7812718196204862,1.6095227056831571,1.751949788772869,0.8047613528415786,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
ETS,4,3.0677996732506743,4.307754086631801,74.32161929520548,2.4338329851100022,2.114113501965718,2.3229370557898616,1.0570567509828592,0.782608695652174,0.167391304347826,friuli_venezia_giulia
ETS,8,5.0088202946023825,7.508584884522253,82.11252183501195,3.9737379711545344,3.6702786133373326,4.0077600642651205,1.8351393066686663,0.782608695652174,0.167391304347826,friuli_venezia_giulia
LightGBM,1,1.7666272743050915,2.4930764457471253,48.93789157167156,1.4015503587438367,1.3603784731082869,1.4402131689541504,0.6801892365541434,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
LightGBM,2,2.177711570059689,3.104087391498021,57.26100541956082,1.7276832961034994,1.7072917358848192,1.8592364508943036,0.8536458679424095,0.782608695652174,0.167391304347826,friuli_venezia_giulia
LightGBM,4,2.782633011058552,3.6732955474827604,65.49758901236243,2.2075965607604657,2.11129434584126,2.307525931921545,1.05564717292063,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
LightGBM,8,4.494465049580946,5.871565934857988,101.38682596657023,3.565675224322363,3.082967310202528,3.3417656673121803,1.5414836551012645,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
MovingAverage,1,3.0830037944876283,3.8971536391172448,75.35437432627535,2.4458951455237883,2.1525646329942973,2.341161059746567,1.0762823164971485,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
MovingAverage,2,2.7126750887747577,3.3777944215799884,66.3509279673175,2.1520955773329384,1.875107278705311,2.047482281849392,0.9375536393526555,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
MovingAverage,4,2.6961422189980664,3.4477845237519156,66.12052248386576,2.1389792568143946,1.8634630128489849,2.0289753272010986,0.9317315064244923,0.6956521739130435,0.2543478260869565,friuli_venezia_giulia
MovingAverage,8,3.1654569115513107,5.1534317278887,68.96133586803191,2.5113091677575436,2.3862901813678423,2.5665307240601645,1.1931450906839214,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
Naive,1,1.5872400744088353,3.6053442141731336,33.54673683726112,1.2592338678657329,1.2787519850524642,1.358754091114341,0.6393759925262321,0.9130434782608695,0.036956521739130443,friuli_venezia_giulia
Naive,2,2.245231128731535,3.5281735559012457,59.399199509175475,1.7812498084375599,1.6102049786179813,1.7524495185478595,0.8051024893089904,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
Naive,4,3.0678974002216077,4.307781965460726,74.32468771333079,2.4339105166149,2.1159747560908606,2.324289012447525,1.0579873780454303,0.782608695652174,0.167391304347826,friuli_venezia_giulia
Naive,8,5.008857374077448,7.50861007274921,82.11265183671242,3.97376738808494,3.673600233726178,4.010337670973935,1.8368001168630896,0.782608695652174,0.167391304347826,friuli_venezia_giulia
Prophet,1,3.0515908687694964,3.9494894406786836,72.99551771365893,2.4209737611719255,2.1238080769264385,2.3154304461451782,1.061904038463219,0.782608695652174,0.167391304347826,friuli_venezia_giulia
Prophet,2,2.633243027777799,3.57494327524521,57.71669142346776,2.089078304133734,1.8275458846275754,2.000034697033344,0.9137729423137877,0.782608695652174,0.167391304347826,friuli_venezia_giulia
Prophet,4,2.963494867140396,3.842703066434924,69.15921156649173,2.351082967294235,2.007335448329806,2.2154208728774947,1.003667724164903,0.782608695652174,0.167391304347826,friuli_venezia_giulia
