model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
MovingAverage,4,3.071093878115169,3.8937064578786478,62.507796214143156,1.7559720893066006,2.067360674791165,2.24250788386842,1.0336803373955823,0.7391304347826086,0.2108695652173913,puglia
MovingAverage,8,3.514923606462514,5.005160346451912,64.13543483901208,2.0097424546269806,2.540454780168814,2.7586492837023875,1.2702273900844072,0.8260869565217391,0.12391304347826082,puglia
Naive,1,1.0554628856810964,1.3218246582151771,24.335640607087623,0.6034863934841609,0.663166550128114,0.7361412217035983,0.331583275064057,0.9130434782608695,0.036956521739130443,puglia
Naive,2,1.5886910218030539,2.0789192073314724,31.944322048810257,0.9083724573506933,1.0668576806653502,1.180981003579353,0.5334288403326751,0.8260869565217391,0.12391304347826082,puglia
Naive,4,3.2368781490654586,4.142199353739377,56.22232518824678,1.8507632497817785,2.320422399236787,2.536350852392266,1.1602111996183935,0.6086956521739131,0.3413043478260869,puglia
Naive,8,5.289322074421814,7.051067810914771,80.92668518773564,3.0242976290058206,3.9969437366145986,4.307959501957337,1.998471868307299,0.6521739130434783,0.2978260869565217,puglia
Prophet,1,2.9848482923438677,4.503378960953859,54.78364407822873,1.7066590928790053,2.1697066190304097,2.360866819721602,1.084853309515205,0.7391304347826086,0.2108695652173913,puglia
Prophet,2,3.097669029765431,4.3379501298179255,56.37900593841347,1.771167074031584,2.1540018808207124,2.3599899071620016,1.077000940410356,0.7391304347826086,0.2108695652173913,puglia
Prophet,4,3.3069177274799366,4.178621000481899,62.63490060954949,1.8908100701408181,2.2472584694130404,2.487274519231667,1.1236292347065202,0.6956521739130435,0.2543478260869565,puglia
Prophet,8,3.550767876832822,5.5863937267064125,59.09764871615821,2.0302372818220547,2.7718832519918557,2.967064900626213,1.3859416259959279,0.7391304347826086,0.2108695652173913,puglia
Ridge,1,1.0240366764968143,1.2606506949080538,29.13044505811076,0.5855176994648892,0.698947564391909,0.7649926355877726,0.34947378219595465,0.6956521739130435,0.2543478260869565,puglia
Ridge,2,1.3448751431573078,1.8585758300142239,33.99385547401439,0.7689648407738744,1.0250653798766634,1.1321880560549176,0.5125326899383317,0.8260869565217391,0.12391304347826082,puglia
Ridge,4,2.526314382340895,3.367112020991081,57.3414608241096,1.444481256602634,1.779393903968306,1.9667586905768035,0.8896969519841531,0.8260869565217391,0.12391304347826082,puglia
Ridge,8,3.9509822492544675,5.797073834872283,78.73969556659648,2.2590695141154797,3.052796969479732,3.3097485477036948,1.526398484739866,0.782608695652174,0.167391304347826,puglia
SARIMA,1,1.0544628510510747,1.3651683971337907,26.35665853757506,0.6029145995343986,0.7071444066625688,0.7796377452367574,0.3535722033312844,0.8260869565217391,0.12391304347826082,puglia
SARIMA,2,1.6643710738728656,2.1479137704402205,38.69309565611301,0.9516443547351588,1.0909040671772592,1.2079099729095704,0.5454520335886295,0.8260869565217391,0.12391304347826082,puglia
SARIMA,4,3.020500582149468,4.044052947068371,55.60113733460658,1.7270441505500285,2.0901201920362804,2.3179864205427827,1.0450600960181402,0.7391304347826086,0.2108695652173913,puglia
SARIMA,8,4.939283979275282,6.7436615960147925,87.26581602519371,2.8241548949619513,3.3991854647280553,3.7301222496412647,1.6995927323640276,0.7391304347826086,0.2108695652173913,puglia
SeasonalNaive,1,3.972012519587144,5.577352644798747,76.42790007840806,2.2710940790426246,2.8118639685875833,3.0995265535288974,1.4059319842937916,0.782608695652174,0.167391304347826,puglia
SeasonalNaive,2,4.258043159428858,5.716863745157331,85.97602080207531,2.4346390047864164,2.9340593597439426,3.228834120014383,1.4670296798719713,0.782608695652174,0.167391304347826,puglia
SeasonalNaive,4,3.492567168477314,4.370855906363131,77.5362954592856,1.996959621318603,2.235253976568924,2.4930989648139716,1.117626988284462,0.8695652173913043,0.08043478260869563,puglia
SeasonalNaive,8,4.1567910901288005,5.636625164415449,80.47675595898222,2.3767456890065164,2.882911610083174,3.1764290800299526,1.441455805041587,0.782608695652174,0.167391304347826,puglia
TiRex,1,0.9790700966798529,1.2101843165254282,23.498620442953428,0.5598069715471148,0.5980953355202084,0.6662285585089017,0.2990476677601043,0.7391304347826086,0.2108695652173913,puglia
TiRex,2,1.4138370342549127,1.7462139416391567,33.09304704348648,0.8083954673841933,0.8634205786106408,0.9650237714985224,0.4317102893053204,0.8260869565217391,0.12391304347826082,puglia
TiRex,4,2.3728114521049393,3.3705997967692,48.20742249389451,1.3567122492655654,1.6117625825032373,1.7612445158550616,0.8058812912516187,0.7391304347826086,0.2108695652173913,puglia
